,accel [g],aerodrag,gap [m],lift per assy [N],position [m],time [s],velocity [m/s]
310,-1.55185122381,384.135639048,0.0025,9594.02930365,393.142297993,3.1,103.397621731
311,-1.55188526196,383.005289346,0.0025,9592.78182428,394.175513013,3.11,103.245381787
312,-1.55191983142,381.876580043,0.0025,9591.53431712,395.207205617,3.12,103.093138451
313,-1.55195493225,380.749510866,0.0025,9590.28678174,396.237375771,3.13,102.940891672
314,-1.55199056449,379.624081542,0.0025,9589.03921772,397.266023439,3.14,102.788641398
315,-1.55202672819,378.500291801,0.0025,9587.79162463,398.293148587,3.15,102.636387576
316,-1.55206342339,377.378141377,0.0025,9586.54400204,399.318751179,3.16,102.484130154
317,-1.55210065016,376.257630002,0.0025,9585.29634953,400.342831178,3.17,102.33186908
318,-1.55213840853,375.138757416,0.0025,9584.04866667,401.365388548,3.18,102.179604302
319,-1.55217669857,374.021523356,0.0025,9582.80095303,402.386423251,3.19,102.027335768
320,-1.55221552032,372.905927564,0.0025,9581.55320818,403.405935251,3.2,101.875063426
321,-1.55225487384,371.791969784,0.0025,9580.30543169,404.423924507,3.21,101.722787223
322,-1.55229475917,370.679649762,0.0025,9579.05762315,405.440390982,3.22,101.570507107
323,-1.55233517639,369.568967246,0.0025,9577.80978211,406.455334636,3.23,101.418223026
324,-1.55237612553,368.459921986,0.0025,9576.56190816,407.468755429,3.24,101.265934928
325,-1.55241760666,367.352513736,0.0025,9575.31400086,408.480653321,3.25,101.113642761
326,-1.55245961983,366.246742249,0.0025,9574.0660598,409.491028271,3.26,100.961346472
327,-1.55250216511,365.142607284,0.0025,9572.81808453,410.499880236,3.27,100.80904601
328,-1.55254524254,364.040108599,0.0025,9571.57007463,411.507209177,3.28,100.656741321
329,-1.55258885219,362.939245957,0.0025,9570.32202968,412.513015049,3.29,100.504432355
330,-1.55263299412,361.84001912,0.0025,9569.07394924,413.517297809,3.3,100.352119058
331,-1.55267766839,360.742427856,0.0025,9567.8258329,414.520057415,3.31,100.199801379
332,-1.55272287506,359.646471933,0.0025,9566.57768021,415.521293822,3.32,100.047479265
333,-1.55286153608,358.552085684,0.0025,9564.25338003,416.521006968,3.33,99.8951435483
334,-1.55331241179,357.459050025,0.0025,9561.44103168,417.519196542,3.34,99.7427636007
335,-1.5537780502,356.367356043,0.0025,9558.62784028,418.515862088,3.35,99.5903379739
336,-1.55424436021,355.277004769,0.0025,9555.8138046,419.511003149,3.36,99.4378666022
337,-1.5547113425,354.187997236,0.0025,9552.99892342,420.504619267,3.37,99.2853494195
338,-1.55517899774,353.10033448,0.0025,9550.18319553,421.496709984,3.38,99.1327863598
339,-1.55564732663,352.014017541,0.0025,9547.36661971,422.487274841,3.39,98.9801773571
340,-1.55611632984,350.929047459,0.0025,9544.54919474,423.476313378,3.4,98.8275223451
341,-1.55658600806,349.845425279,0.0025,9541.73091939,424.463825134,3.41,98.6748212577
342,-1.55705636199,348.763152049,0.0025,9538.91179244,425.449809649,3.42,98.5220740286
343,-1.5575273923,347.682228819,0.0025,9536.09181266,426.434266461,3.43,98.3692805914
344,-1.55799909968,346.602656643,0.0025,9533.27097884,427.417195107,3.44,98.2164408798
345,-1.55847148483,345.524436576,0.0025,9530.44928974,428.398595124,3.45,98.0635548271
346,-1.55894454844,344.447569678,0.0025,9527.62674414,429.378466049,3.46,97.9106223669
347,-1.55941829121,343.372057011,0.0025,9524.8033408,430.356807416,3.47,97.7576434325
348,-1.55989271382,342.29789964,0.0025,9521.9790785,431.333618762,3.48,97.6046179573
349,-1.56036781697,341.225098632,0.0025,9519.153956,432.30889962,3.49,97.4515458744
350,-1.56084360137,340.153655058,0.0025,9516.32797207,433.282649524,3.5,97.2984271172
351,-1.5613200677,339.083569993,0.0025,9513.50112547,434.254868007,3.51,97.1452616185
352,-1.56179721667,338.014844512,0.0025,9510.67341497,435.2255546,3.52,96.9920493116
353,-1.56227504898,336.947479695,0.0025,9507.84483933,436.194708837,3.53,96.8387901293
354,-1.56275356533,335.881476624,0.0025,9505.01539732,437.162330247,3.54,96.6854840045
355,-1.56323276643,334.816836387,0.0025,9502.18508769,438.12841836,3.55,96.5321308701
356,-1.56371265298,333.753560069,0.0025,9499.3539092,439.092972707,3.56,96.3787306589
357,-1.56419322569,332.691648764,0.0025,9496.52186061,440.055992816,3.57,96.2252833034
358,-1.56467448526,331.631103565,0.0025,9493.68894067,441.017478216,3.58,96.0717887364
359,-1.5651564324,330.57192557,0.0025,9490.85514815,441.977428433,3.59,95.9182468904
360,-1.56563906783,329.514115879,0.0025,9488.02048179,442.935842996,3.6,95.7646576978
361,-1.56612239226,328.457675596,0.0025,9485.18494035,443.892721429,3.61,95.6110210912
362,-1.56660640639,327.402605826,0.0025,9482.34852257,444.848063259,3.62,95.4573370027
363,-1.56709111095,326.348907679,0.0025,9479.51122722,445.801868011,3.63,95.3036053647
364,-1.56757650665,325.296582267,0.0025,9476.67305303,446.754135208,3.64,95.1498261094
365,-1.5680625942,324.245630706,0.0025,9473.83399876,447.704864374,3.65,94.9959991689
366,-1.56854937432,323.196054114,0.0025,9470.99406315,448.654055032,3.66,94.8421244753
367,-1.56903684774,322.147853612,0.0025,9468.15324494,449.601706704,3.67,94.6882019605
368,-1.56952501518,321.101030325,0.0025,9465.31154289,450.547818912,3.68,94.5342315565
369,-1.57001387735,320.055585379,0.0025,9462.46895572,451.492391175,3.69,94.3802131952
370,-1.57050343498,319.011519906,0.0025,9459.62548218,452.435423015,3.7,94.2261468082
371,-1.5709936888,317.968835039,0.0025,9456.78112102,453.376913951,3.71,94.0720323273
372,-1.57148463952,316.927531914,0.0025,9453.93587097,454.316863501,3.72,93.9178696842
373,-1.57197628789,315.88761167,0.0025,9451.08973076,455.255271184,3.73,93.7636588103
374,-1.57246863463,314.849075452,0.0025,9448.24269914,456.192136517,3.74,93.6093996373
375,-1.57296168046,313.811924403,0.0025,9445.39477483,457.127459016,3.75,93.4550920964
376,-1.57345542613,312.776159672,0.0025,9442.54595657,458.061238197,3.76,93.3007361191
377,-1.57394987236,311.741782413,0.0025,9439.69624309,458.993473576,3.77,93.1463316367
378,-1.57444501989,310.708793778,0.0025,9436.84563312,459.924164668,3.78,92.9918785802
379,-1.57494086945,309.677194927,0.0025,9433.9941254,460.853310986,3.79,92.8373768809
380,-1.57543742178,308.64698702,0.0025,9431.14171864,461.780912043,3.8,92.6828264698
381,-1.57593467763,307.618171222,0.0025,9428.28841157,462.706967353,3.81,92.528227278
382,-1.57643263772,306.590748699,0.0025,9425.43420292,463.631476426,3.82,92.3735792362
383,-1.5769313028,305.564720623,0.0025,9422.57909142,464.554438774,3.83,92.2188822754
384,-1.57743067362,304.540088165,0.0025,9419.72307578,465.475853908,3.84,92.0641363263
385,-1.57793075092,303.516852504,0.0025,9416.86615473,466.395721337,3.85,91.9093413196
386,-1.57843153544,302.495014818,0.0025,9414.00832698,467.314040571,3.86,91.754497186
387,-1.57893302793,301.47457629,0.0025,9411.14959125,468.230811117,3.87,91.599603856
388,-1.57943522914,300.455538107,0.0025,9408.28994626,469.146032484,3.88,91.44466126
389,-1.57993813981,299.437901457,0.0025,9405.42939073,470.059704178,3.89,91.2896693285
390,-1.58044176071,298.421667532,0.0025,9402.56792337,470.971825706,3.9,91.1346279918
391,-1.58094609258,297.406837529,0.0025,9399.70554289,471.882396573,3.91,90.9795371801
392,-1.58145113617,296.393412644,0.0025,9396.84224801,472.791416284,3.92,90.8243968236
393,-1.58195689225,295.381394081,0.0025,9393.97803743,473.698884344,3.93,90.6692068525
394,-1.58246336156,294.370783043,0.0025,9391.11290986,474.604800255,3.94,90.5139671967
395,-1.58297054486,293.36158074,0.0025,9388.24686401,475.509163522,3.95,90.3586777863
396,-1.58347844293,292.353788381,0.0025,9385.37989859,476.411973645,3.96,90.203338551
397,-1.5839870565,291.347407182,0.0025,9382.5120123,477.313230127,3.97,90.0479494208
398,-1.58449638636,290.342438359,0.0025,9379.64320384,478.212932467,3.98,89.8925103253
399,-1.58500643326,289.338883134,0.0025,9376.77347191,479.111080166,3.99,89.7370211942
400,-1.58551719796,288.33674273,0.0025,9373.90281522,480.007672724,4.0,89.581481957
401,-1.58602868124,287.336018376,0.0025,9371.03123247,480.902709638,4.01,89.4258925434
402,-1.58654088385,286.3367113,0.0025,9368.15872235,481.796190407,4.02,89.2702528827
403,-1.58705380658,285.338822737,0.0025,9365.28528355,482.688114528,4.03,89.1145629043
404,-1.58756745019,284.342353923,0.0025,9362.41091478,483.578481497,4.04,88.9588225374
405,-1.58808181546,283.347306098,0.0025,9359.53561473,484.467290811,4.05,88.8030317113
406,-1.58859690315,282.353680507,0.0025,9356.65938208,485.354541963,4.06,88.6471903551
407,-1.58911271404,281.361478394,0.0025,9353.78221553,486.240234449,4.07,88.4912983979
408,-1.58962924891,280.37070101,0.0025,9350.90411377,487.124367762,4.08,88.3353557686
409,-1.59014650854,279.381349608,0.0025,9348.02507549,488.006941395,4.09,88.1793623961
410,-1.59066449371,278.393425444,0.0025,9345.14509937,488.887954841,4.1,88.0233182092
411,-1.59118320519,277.406929778,0.0025,9342.2641841,489.76740759,4.11,87.8672231368
412,-1.59170264377,276.421863872,0.0025,9339.38232835,490.645299134,4.12,87.7110771075
413,-1.59222281024,275.438228993,0.0025,9336.49953083,491.521628962,4.13,87.5548800498
414,-1.59284373819,274.455964778,0.0025,9332.44395175,492.396396545,4.14,87.3986220791
415,-1.59382944973,273.474848928,0.0025,9327.751204,493.269601076,4.15,87.24226741
416,-1.59484338089,272.494867379,0.0025,9323.0554709,494.141241562,4.16,87.0858132744
417,-1.59585851777,271.516022747,0.0025,9318.35674892,495.011317009,4.17,86.9292595538
418,-1.59687486219,270.538317654,0.0025,9313.65503449,495.879826421,4.18,86.7726061298
419,-1.59789241602,269.561754729,0.0025,9308.95032405,496.746768799,4.19,86.6158528838
420,-1.59891118108,268.586336608,0.0025,9304.24261404,497.612143145,4.2,86.4589996969
421,-1.59993115924,267.612065931,0.0025,9299.53190088,498.475948459,4.21,86.3020464502
422,-1.60095235233,266.638945346,0.0025,9294.818181,499.33818374,4.22,86.1449930244
423,-1.60197476223,265.666977508,0.0025,9290.10145082,500.198847986,4.23,85.9878393003
424,-1.60299839078,264.696165077,0.0025,9285.38170675,501.057940192,4.24,85.8305851581
425,-1.60402323985,263.726510721,0.0025,9280.65894519,501.915459354,4.25,85.6732304783
426,-1.60504931131,262.758017113,0.0025,9275.93316254,502.771404466,4.26,85.5157751409
427,-1.60607660702,261.790686933,0.0025,9271.20435521,503.625774521,4.27,85.3582190257
428,-1.60710512887,260.824522868,0.0025,9266.47251957,504.47856851,4.28,85.2005620126
429,-1.60813487873,259.859527611,0.0025,9261.73765202,505.329785424,4.29,85.042803981
430,-1.60916585847,258.895703862,0.0025,9256.99974894,506.179424252,4.3,84.8849448103
431,-1.61019807,257.933054327,0.0025,9252.25880668,507.027483983,4.31,84.7269843796
432,-1.61123151518,256.971581718,0.0025,9247.51482164,507.873963602,4.32,84.5689225679
433,-1.61226619592,256.011288755,0.0025,9242.76779016,508.718862096,4.33,84.4107592541
434,-1.61330211412,255.052178164,0.0025,9238.0177086,509.562178448,4.34,84.2524943167
435,-1.61433927166,254.094252678,0.0025,9233.26457332,510.403911643,4.35,84.0941276342
436,-1.61537767047,253.137515036,0.0025,9228.50838065,511.244060662,4.36,83.9356590847
437,-1.61641731243,252.181967984,0.0025,9223.74912695,512.082624485,4.37,83.7770885464
438,-1.61745819947,251.227614274,0.0025,9218.98680853,512.919602092,4.38,83.618415897
439,-1.61850033349,250.274456665,0.0025,9214.22142174,513.754992462,4.39,83.4596410143
440,-1.61954371642,249.322497924,0.0025,9209.4529629,514.588794571,4.4,83.3007637757
441,-1.62058835017,248.371740823,0.0025,9204.68142831,515.421007396,4.41,83.1417840585
442,-1.62163423668,247.422188142,0.0025,9199.9068143,516.25162991,4.42,82.9827017399
443,-1.62268137787,246.473842667,0.0025,9195.12911716,517.080661088,4.43,82.8235166968
444,-1.62372977568,245.52670719,0.0025,9190.34833321,517.908099901,4.44,82.6642288058
445,-1.62477943204,244.580784512,0.0025,9185.56445873,518.733945321,4.45,82.5048379435
446,-1.62583034889,243.636077439,0.0025,9180.77749001,519.558196317,4.46,82.3453439862
447,-1.62688252818,242.692588785,0.0025,9175.98742333,520.380851857,4.47,82.1857468102
448,-1.62793597186,241.75032137,0.0025,9171.19425498,521.201910908,4.48,82.0260462914
449,-1.62899068187,240.80927802,0.0025,9166.39798122,522.021372438,4.49,81.8662423055
450,-1.63004666018,239.869461571,0.0025,9161.59859832,522.839235409,4.5,81.7063347281
451,-1.63110390875,238.930874863,0.0025,9156.79610254,523.655498786,4.51,81.5463234347
452,-1.63216242952,237.993520743,0.0025,9151.99049013,524.470161532,4.52,81.3862083004
453,-1.63322222449,237.057402067,0.0025,9147.18175735,525.283222606,4.53,81.2259892001
454,-1.63428329561,236.122521696,0.0025,9142.36990043,526.094680969,4.54,81.0656660088
455,-1.63534564486,235.188882499,0.0025,9137.55491561,526.904535579,4.55,80.9052386011
456,-1.63640927422,234.256487352,0.0025,9132.73679912,527.712785393,4.56,80.7447068513
457,-1.63747418568,233.325339137,0.0025,9127.91554719,528.519429368,4.57,80.5840706337
458,-1.63854038122,232.395440745,0.0025,9123.09115604,529.324466457,4.58,80.4233298223
459,-1.63960786282,231.466795071,0.0025,9118.26362188,530.127895615,4.59,80.2624842909
460,-1.64067663249,230.539405021,0.0025,9113.43294091,530.929715793,4.6,80.1015339133
461,-1.64174669223,229.613273504,0.0025,9108.59910935,531.729925943,4.61,79.9404785628
462,-1.64281804403,228.688403439,0.0025,9103.76212338,532.528525014,4.62,79.7793181126
463,-1.64389068991,227.764797752,0.0025,9098.92197919,533.325511955,4.63,79.618052436
464,-1.64496463186,226.842459374,0.0025,9094.07867297,534.120885712,4.64,79.4566814056
465,-1.64603987192,225.921391244,0.0025,9089.2322009,534.914645231,4.65,79.2952048941
466,-1.64711641209,225.001596311,0.0025,9084.38255915,535.706789458,4.66,79.1336227741
467,-1.64819425439,224.083077527,0.0025,9079.52974388,536.497317334,4.67,78.9719349178
468,-1.64927340086,223.165837853,0.0025,9074.67375126,537.286227803,4.68,78.8101411971
469,-1.65035385353,222.249880259,0.0025,9069.81457743,538.073519805,4.69,78.6482414841
470,-1.65143561442,221.335207719,0.0025,9064.95221856,538.859192279,4.7,78.4862356503
471,-1.65251868558,220.421823217,0.0025,9060.08667077,539.643244164,4.71,78.3241235673
472,-1.65360306905,219.509729743,0.0025,9055.21793021,540.425674396,4.72,78.1619051062
473,-1.65468876687,218.598930293,0.0025,9050.345993,541.206481911,4.73,77.9995801382
474,-1.6557757811,217.689427874,0.0025,9045.47085528,541.985665643,4.74,77.837148534
475,-1.65686411378,216.781225496,0.0025,9040.59251315,542.763224526,4.75,77.6746101645
476,-1.65795376699,215.874326181,0.0025,9035.71096273,543.53915749,4.76,77.5119648999
477,-1.65904474277,214.968732954,0.0025,9030.82620012,544.313463467,4.77,77.3492126107
478,-1.6601370432,214.06444885,0.0025,9025.93822144,545.086141385,4.78,77.1863531667
479,-1.66123067035,213.16147691,0.0025,9021.04702276,545.857190173,4.79,77.023386438
480,-1.66232562629,212.259820185,0.0025,9016.15260017,546.626608756,4.8,76.860312294
481,-1.6634219131,211.359481731,0.0025,9011.25494977,547.39439606,4.81,76.6971306044
482,-1.66451953286,210.460464611,0.0025,9006.35406762,548.160551009,4.82,76.5338412382
483,-1.66561848766,209.562771899,0.0025,9001.44994979,548.925072525,4.83,76.3704440645
484,-1.6667187796,208.666406672,0.0025,8996.54259235,549.687959531,4.84,76.2069389523
485,-1.66782041076,207.771372018,0.0025,8991.63199135,550.449210944,4.85,76.04332577
486,-1.66892338325,206.87767103,0.0025,8986.71814284,551.208825685,4.86,75.8796043861
487,-1.67002769917,205.985306812,0.0025,8981.80104287,551.966802671,4.87,75.7157746688
488,-1.67113336062,205.094282473,0.0025,8976.88068748,552.723140817,4.88,75.5518364861
489,-1.67224036973,204.20460113,0.0025,8971.9570727,553.477839039,4.89,75.3877897058
490,-1.6733487286,203.316265907,0.0025,8967.03019455,554.230896249,4.9,75.2236341956
491,-1.67445843936,202.429279937,0.0025,8962.10004905,554.98231136,4.91,75.0593698227
492,-1.67556950413,201.543646361,0.0025,8957.16663222,555.732083282,4.92,74.8949964543
493,-1.67668192504,200.659368326,0.0025,8952.22994007,556.480210925,4.93,74.7305139575
494,-1.67779570422,199.776448988,0.0025,8947.28996859,557.226693197,4.94,74.5659221989
495,-1.67891084381,198.894891511,0.0025,8942.34671378,557.971529004,4.95,74.4012210451
496,-1.68002734595,198.014699066,0.0025,8937.40017163,558.714717253,4.96,74.2364103625
497,-1.68114521279,197.135874831,0.0025,8932.45033811,559.456256846,4.97,74.0714900171
498,-1.68226444648,196.258421994,0.0025,8927.49720922,560.196146687,4.98,73.9064598749
499,-1.68338504917,195.382343748,0.0025,8922.5407809,560.934385677,4.99,73.7413198016
500,-1.68450702302,194.507643298,0.0025,8917.58104914,561.670972716,5.0,73.5760696626
501,-1.68563037019,193.634323852,0.0025,8912.61800987,562.405906703,5.01,73.4107093233
502,-1.68675509286,192.76238863,0.0025,8907.65165907,563.139186535,5.02,73.2452386487
503,-1.68788119318,191.891840858,0.0025,8902.68199266,563.870811108,5.03,73.0796575036
504,-1.68900867335,191.022683769,0.0025,8897.70900658,564.600779316,5.04,72.9139657528
505,-1.69013753553,190.154920606,0.0025,8892.73269677,565.329090054,5.05,72.7481632605
506,-1.69126778192,189.288554619,0.0025,8887.75305915,566.055742212,5.06,72.5822498911
507,-1.6923994147,188.423589065,0.0025,8882.77008964,566.780734681,5.07,72.4162255086
508,-1.69353243606,187.560027213,0.0025,8877.78378415,567.504066352,5.08,72.2500899766
509,-1.69466684821,186.697872334,0.0025,8872.79413858,568.22573611,5.09,72.0838431588
510,-1.69580265334,185.837127712,0.0025,8867.80114884,568.945742843,5.1,71.9174849185
511,-1.69693985366,184.977796637,0.0025,8862.80481081,569.664085436,5.11,71.7510151188
512,-1.69807845139,184.119882408,0.0025,8857.80512038,570.380762773,5.12,71.5844336227
513,-1.69921844873,183.26338833,0.0025,8852.80207344,571.095773736,5.13,71.4177402929
514,-1.70035984792,182.40831772,0.0025,8847.79566584,571.809117206,5.14,71.2509349918
515,-1.70150265116,181.554673899,0.0025,8842.78589347,572.520792062,5.15,71.0840175818
516,-1.7026468607,180.702460199,0.0025,8837.77275217,573.230797183,5.16,70.9169879247
517,-1.70379247876,179.851679959,0.0025,8832.75623781,573.939131446,5.17,70.7498458826
518,-1.70493950759,179.002336528,0.0025,8827.73634622,574.645793726,5.18,70.5825913169
519,-1.70608794941,178.154433259,0.0025,8822.71307325,575.350782897,5.19,70.415224089
520,-1.70723780649,177.307973519,0.0025,8817.68641473,576.054097832,5.2,70.2477440602
521,-1.70838908108,176.46296068,0.0025,8812.65636648,576.755737402,5.21,70.0801510914
